L0,x,y,H0
0.015625,0.15625,1.328125,0.004647732
0.015625,0.15625,1.34375,0.014058113
0.015625,0.15625,1.359375,0.00925684
0.015625,0.15625,1.375,0.0037310123
0.015625,0.15625,1.390625,0.010289192
0.015625,0.15625,1.40625,0.25794935
0.015625,0.15625,1.421875,0.24184704
0.015625,0.15625,1.4375,0.06566119
0.015625,0.15625,1.453125,0.12007213
0.015625,0.15625,1.46875,0.018730402
0.015625,0.15625,1.484375,0.009459972
0.015625,0.15625,1.5,0.0500288
0.015625,0.15625,1.515625,0.02462697
0.015625,0.15625,1.53125,0.011173964
0.015625,0.15625,1.546875,0.007732153
0.015625,0.15625,1.5625,0.033895493
0.015625,0.15625,1.578125,0.025338888
0.015625,0.15625,1.59375,0.017251253
0.015625,0.15625,1.609375,0.05722189
0.015625,0.15625,1.625,0.016985178
0.015625,0.15625,1.640625,0.01368618
0.015625,0.15625,1.65625,0.0035011768
0.015625,0.15625,1.671875,0.0044391155
0.015625,0.15625,1.6875,0.008352995
0.015625,0.15625,1.703125,0.010026693
0.015625,0.15625,1.71875,0.004979849
0.015625,0.15625,1.734375,0.0035524368
0.015625,0.15625,1.75,0.005515814
0.015625,0.15625,1.765625,0.0070745945
0.015625,0.15625,1.78125,0.0121154785
0.015625,0.15625,1.796875,0.0099720955
0.015625,0.15625,1.8125,0.013308525
0.015625,0.15625,1.828125,0.012044907
0.015625,0.15625,1.84375,0.00962925
0.015625,0.15625,1.859375,0.020795345
0.015625,0.15625,1.875,0.018261194
0.015625,0.15625,1.890625,0.011949301
0.015625,0.15625,1.90625,0.009592295
0.015625,0.15625,1.921875,0.01053834
0.015625,0.15625,1.9375,0.009926796
0.015625,0.15625,1.953125,0.008117437
0.015625,0.15625,1.96875,0.013507366
0.015625,0.15625,1.984375,0.058739424
0.015625,0.171875,0.0,0.0065689087
0.015625,0.171875,0.015625,0.011752129
0.015625,0.171875,0.03125,0.010817051
0.015625,0.171875,0.046875,0.0026750565
0.015625,0.171875,0.0625,0.0020816326
0.015625,0.171875,0.078125,0.002402544
0.015625,0.171875,0.09375,0.0042545795
0.015625,0.171875,0.109375,0.021941423
0.015625,0.171875,0.125,0.011854649
0.015625,0.171875,0.140625,0.017464876
0.015625,0.171875,0.15625,0.019313097
0.015625,0.171875,0.171875,0.017826557
0.015625,0.171875,0.1875,0.016654253
0.015625,0.171875,0.203125,0.012804508
0.015625,0.171875,0.21875,0.009033918
0.015625,0.171875,0.234375,0.004119158
0.015625,0.171875,0.25,0.005582571
0.015625,0.171875,0.265625,0.009108543
0.015625,0.171875,0.28125,0.015608788
0.015625,0.171875,0.296875,0.012859821
0.015625,0.171875,0.3125,0.01199317
0.015625,0.171875,0.328125,0.00996089
0.015625,0.171875,0.34375,0.008353949
0.015625,0.171875,0.359375,0.006250143
0.015625,0.171875,0.375,0.006447315
0.015625,0.171875,0.390625,0.05037856
0.015625,0.171875,0.40625,0.017270565
0.015625,0.171875,0.421875,0.004268408
0.015625,0.171875,0.4375,0.0060811043
0.015625,0.171875,0.453125,0.005425453
0.015625,0.171875,0.46875,0.0021271706
0.015625,0.171875,0.484375,0.004763365
0.015625,0.171875,0.5,0.0052199364
0.015625,0.171875,0.515625,0.0075945854
0.015625,0.171875,0.53125,0.03243971
0.015625,0.171875,0.546875,0.021666527
0.015625,0.171875,0.5625,0.018505096
0.015625,0.171875,0.578125,0.0074231625
0.015625,0.171875,0.59375,0.0058214664
0.015625,0.171875,0.609375,0.006914139
0.015625,0.171875,0.625,0.006149292
0.015625,0.171875,0.640625,0.020100594
0.015625,0.171875,0.65625,0.016676426
0.015625,0.171875,0.671875,0.0070364475
0.015625,0.171875,0.6875,0.0051972866
0.015625,0.171875,0.703125,0.007650852
0.015625,0.171875,0.71875,0.0071065426
0.015625,0.171875,0.734375,0.003978014
0.015625,0.171875,0.75,0.015731335
0.015625,0.171875,0.765625,0.03511572
0.015625,0.171875,0.78125,0.046391964
0.015625,0.171875,0.796875,0.024865389
0.015625,0.171875,0.8125,0.007245302
0.015625,0.171875,0.828125,0.013103962
0.015625,0.171875,0.84375,0.010536194
0.015625,0.171875,0.859375,0.005264282
0.015625,0.171875,0.875,0.0029494762
0.015625,0.171875,0.890625,0.0033946037
0.015625,0.171875,0.90625,0.0032582283
0.015625,0.171875,0.921875,0.008764267
0.015625,0.171875,0.9375,0.017993212
0.015625,0.171875,0.953125,0.011889458
0.015625,0.171875,0.96875,0.011783361
0.015625,0.171875,0.984375,0.015090942
0.015625,0.171875,1.0,0.012624979
0.015625,0.171875,1.015625,0.0069851875
0.015625,0.171875,1.03125,0.02350974
0.015625,0.171875,1.046875,0.040858507
0.015625,0.171875,1.0625,0.013373852
0.015625,0.171875,1.078125,0.010444164
0.015625,0.171875,1.09375,0.054222345
0.015625,0.171875,1.109375,0.44159746
0.015625,0.171875,1.125,0.19508076
0.015625,0.171875,1.140625,0.050456524
0.015625,0.171875,1.15625,0.0265491
0.015625,0.171875,1.171875,0.038923264
0.015625,0.171875,1.1875,0.04020095
0.015625,0.171875,1.203125,0.014290333
0.015625,0.171875,1.21875,0.027939796
0.015625,0.171875,1.234375,0.037540197
0.015625,0.171875,1.25,0.02363491
0.015625,0.171875,1.265625,0.019088745
0.015625,0.171875,1.28125,0.010725737
0.015625,0.171875,1.296875,0.005788803
0.015625,0.171875,1.3125,0.01301074
0.015625,0.171875,1.328125,0.0143761635
0.015625,0.171875,1.34375,0.013880014
0.015625,0.171875,1.359375,0.02221322
0.015625,0.171875,1.375,0.007882357
0.015625,0.171875,1.390625,0.0133833885
0.015625,0.171875,1.40625,0.06727195
0.015625,0.171875,1.421875,0.2414496
0.015625,0.171875,1.4375,0.09054828
0.015625,0.171875,1.453125,0.10923886
0.015625,0.171875,1.46875,0.13915324
0.015625,0.171875,1.484375,0.052909374
0.015625,0.171875,1.5,0.04758382
0.015625,0.171875,1.515625,0.015069723
0.015625,0.171875,1.53125,0.0105109215
0.015625,0.171875,1.546875,0.017618656
0.015625,0.171875,1.5625,0.04824567
0.015625,0.171875,1.578125,0.022726536
0.015625,0.171875,1.59375,0.022214174
0.015625,0.171875,1.609375,0.034479856
0.015625,0.171875,1.625,0.017330885
0.015625,0.171875,1.640625,0.01356554
0.015625,0.171875,1.65625,0.0023944378
0.015625,0.171875,1.671875,0.0037224293
0.015625,0.171875,1.6875,0.0079443455
0.015625,0.171875,1.703125,0.008738279
0.015625,0.171875,1.71875,0.0072505474
0.015625,0.171875,1.734375,0.0042717457
0.015625,0.171875,1.75,0.006269455
0.015625,0.171875,1.765625,0.0073497295
0.015625,0.171875,1.78125,0.0105342865
0.015625,0.171875,1.796875,0.012241125
0.015625,0.171875,1.8125,0.014097214
0.015625,0.171875,1.828125,0.012491941
0.015625,0.171875,1.84375,0.009709597
0.015625,0.171875,1.859375,0.006572008
0.015625,0.171875,1.875,0.008420706
0.015625,0.171875,1.890625,0.0069828033
0.015625,0.171875,1.90625,0.0061216354
0.015625,0.171875,1.921875,0.008837938
0.015625,0.171875,1.9375,0.03320813
0.015625,0.171875,1.953125,0.020301104
0.015625,0.171875,1.96875,0.012788534
0.015625,0.171875,1.984375,0.0073463917
0.015625,0.1875,0.0,0.006737709
0.015625,0.1875,0.015625,0.016381502
0.015625,0.1875,0.03125,0.009850979
0.015625,0.1875,0.046875,0.0074973106
0.015625,0.1875,0.0625,0.0064561367
0.015625,0.1875,0.078125,0.00309515
0.015625,0.1875,0.09375,0.013823032
0.015625,0.1875,0.109375,0.017400265
0.015625,0.1875,0.125,0.0037312508
0.015625,0.1875,0.140625,0.007325411
0.015625,0.1875,0.15625,0.010732889
0.015625,0.1875,0.171875,0.01052022
0.015625,0.1875,0.1875,0.009083271
0.015625,0.1875,0.203125,0.008236647
0.015625,0.1875,0.21875,0.003465414
0.015625,0.1875,0.234375,0.0030443668
0.015625,0.1875,0.25,0.0066637993
0.015625,0.1875,0.265625,0.0104801655
0.015625,0.1875,0.28125,0.0043845177
0.015625,0.1875,0.296875,0.0043377876
0.015625,0.1875,0.3125,0.0058994293
0.015625,0.1875,0.328125,0.0070683956
0.015625,0.1875,0.34375,0.0083088875
0.015625,0.1875,0.359375,0.0069289207
0.015625,0.1875,0.375,0.0023987293
0.015625,0.1875,0.390625,0.03185463
0.015625,0.1875,0.40625,0.043807745
0.015625,0.1875,0.421875,0.013047457
0.015625,0.1875,0.4375,0.0041861534
0.015625,0.1875,0.453125,0.0012257099
0.015625,0.1875,0.46875,0.003222704
0.015625,0.1875,0.484375,0.0020606518
0.015625,0.1875,0.5,0.0043435097
0.015625,0.1875,0.515625,0.007484436
0.015625,0.1875,0.53125,0.023748875
0.015625,0.1875,0.546875,0.030293465
0.015625,0.1875,0.5625,0.022577047
0.015625,0.1875,0.578125,0.018918753
0.015625,0.1875,0.59375,0.00977397
0.015625,0.1875,0.609375,0.007396221
0.015625,0.1875,0.625,0.010700703
0.015625,0.1875,0.640625,0.01586914
0.015625,0.1875,0.65625,0.021234274
0.015625,0.1875,0.671875,0.0066907406
0.015625,0.1875,0.6875,0.0027196407
0.015625,0.1875,0.703125,0.0037808418
0.015625,0.1875,0.71875,0.0037872791
0.015625,0.1875,0.734375,0.0102267265
0.015625,0.1875,0.75,0.02341485
0.015625,0.1875,0.765625,0.028610945
0.015625,0.1875,0.78125,0.020585299
0.015625,0.1875,0.796875,0.010867357
0.015625,0.1875,0.8125,0.009492397
0.015625,0.1875,0.828125,0.012857676
0.015625,0.1875,0.84375,0.0053958893
0.015625,0.1875,0.859375,0.008212328
0.015625,0.1875,0.875,0.0046629906
0.015625,0.1875,0.890625,0.00249362
0.015625,0.1875,0.90625,0.0036320686
0.015625,0.1875,0.921875,0.022560596
0.015625,0.1875,0.9375,0.018172026
0.015625,0.1875,0.953125,0.005125284
0.015625,0.1875,0.96875,0.0057566166
0.015625,0.1875,0.984375,0.0066666603
0.015625,0.1875,1.0,0.007358074
0.015625,0.1875,1.015625,0.0071635246
0.015625,0.1875,1.03125,0.007991314
0.015625,0.1875,1.046875,0.044504404
0.015625,0.1875,1.0625,0.0032541752
0.015625,0.1875,1.078125,0.14117765
0.015625,0.1875,1.09375,0.4555986
0.015625,0.1875,1.109375,0.07191324
0.015625,0.1875,1.125,0.044027805
0.015625,0.1875,1.140625,0.055343866
0.015625,0.1875,1.15625,0.0230124
0.015625,0.1875,1.171875,0.04580331
0.015625,0.1875,1.1875,0.017366886
0.015625,0.1875,1.203125,0.015222311
0.015625,0.1875,1.21875,0.033813715
0.015625,0.1875,1.234375,0.043078184
0.015625,0.1875,1.25,0.0346148
0.015625,0.1875,1.265625,0.028395891
0.015625,0.1875,1.28125,0.01564622
0.015625,0.1875,1.296875,0.016726255
0.015625,0.1875,1.3125,0.018383503
0.015625,0.1875,1.328125,0.013719082
0.015625,0.1875,1.34375,0.003358364
0.015625,0.1875,1.359375,0.011139631
0.015625,0.1875,1.375,0.018206358
0.015625,0.1875,1.390625,0.02338028
0.015625,0.1875,1.40625,0.04891205
0.015625,0.1875,1.421875,0.13920474
0.015625,0.1875,1.4375,0.10950041
0.015625,0.1875,1.453125,0.24528694
0.015625,0.1875,1.46875,0.0329206
0.015625,0.1875,1.484375,0.029956102
0.015625,0.1875,1.5,0.06361604
0.015625,0.1875,1.515625,0.07488322
0.015625,0.1875,1.53125,0.03984499
0.015625,0.1875,1.546875,0.022696018
0.015625,0.1875,1.5625,0.030409336
0.015625,0.1875,1.578125,0.017408371
0.015625,0.1875,1.59375,0.018636227
0.015625,0.1875,1.609375,0.020007133
0.015625,0.1875,1.625,0.016976357
0.015625,0.1875,1.640625,0.012467623
0.015625,0.1875,1.65625,0.0076212883
0.015625,0.1875,1.671875,0.0046930313
0.015625,0.1875,1.6875,0.0071163177
0.015625,0.1875,1.703125,0.00771451
0.015625,0.1875,1.71875,0.009178638
0.015625,0.1875,1.734375,0.0051937103
0.015625,0.1875,1.75,0.00679636
0.015625,0.1875,1.765625,0.0057132244
0.015625,0.1875,1.78125,0.007915258
0.015625,0.1875,1.796875,0.009373903
0.015625,0.1875,1.8125,0.012722969
0.015625,0.1875,1.828125,0.015233517
0.015625,0.1875,1.84375,0.016054869
0.015625,0.1875,1.859375,0.0084114075
0.015625,0.1875,1.875,0.0041029453
0.015625,0.1875,1.890625,0.0041873455
0.015625,0.1875,1.90625,0.0042665005
0.015625,0.1875,1.921875,0.005017996
0.015625,0.1875,1.9375,0.036889076
0.015625,0.1875,1.953125,0.005198002
0.015625,0.1875,1.96875,0.0058624744
0.015625,0.1875,1.984375,0.0050299168
0.015625,0.203125,0.0,0.012027264
0.015625,0.203125,0.015625,0.01791048
0.015625,0.203125,0.03125,0.0065102577
0.015625,0.203125,0.046875,0.013840437
0.015625,0.203125,0.0625,0.011316776
0.015625,0.203125,0.078125,0.009385586
0.015625,0.203125,0.09375,0.023041725
0.015625,0.203125,0.109375,0.008974552
0.015625,0.203125,0.125,0.0042436123
0.015625,0.203125,0.140625,0.0051357746
0.015625,0.203125,0.15625,0.008004665
0.015625,0.203125,0.171875,0.014936686
0.015625,0.203125,0.1875,0.014345884
0.015625,0.203125,0.203125,0.009100676
0.015625,0.203125,0.21875,0.0054330826
0.015625,0.203125,0.234375,0.0045731068
0.015625,0.203125,0.25,0.0101614
0.015625,0.203125,0.265625,0.011529684
0.015625,0.203125,0.28125,0.0045132637
0.015625,0.203125,0.296875,0.008957386
0.015625,0.203125,0.3125,0.008747339
0.015625,0.203125,0.328125,0.01109314
0.015625,0.203125,0.34375,0.018906593
0.015625,0.203125,0.359375,0.0078344345
0.015625,0.203125,0.375,0.006971836
0.015625,0.203125,0.390625,0.012182951
0.015625,0.203125,0.40625,0.021770716
0.015625,0.203125,0.421875,0.018136501
0.015625,0.203125,0.4375,0.007457018
0.015625,0.203125,0.453125,0.0044469833
0.015625,0.203125,0.46875,0.0030343533
0.015625,0.203125,0.484375,0.002902031
0.015625,0.203125,0.5,0.0043518543
0.015625,0.203125,0.515625,0.002408266
0.015625,0.203125,0.53125,0.0149457455
0.015625,0.203125,0.546875,0.029281378
0.015625,0.203125,0.5625,0.022955894
0.015625,0.203125,0.578125,0.038902283
0.015625,0.203125,0.59375,0.014354229
0.015625,0.203125,0.609375,0.022399187
0.015625,0.203125,0.625,0.013299227
0.015625,0.203125,0.640625,0.010743856
0.015625,0.203125,0.65625,0.019503832
0.015625,0.203125,0.671875,0.011948109
0.015625,0.203125,0.6875,0.002058506
0.015625,0.203125,0.703125,0.0024774075
0.015625,0.203125,0.71875,0.0062196255
0.015625,0.203125,0.734375,0.02245617
0.015625,0.203125,0.75,0.01386404
0.015625,0.203125,0.765625,0.029711723
0.015625,0.203125,0.78125,0.011640787
0.015625,0.203125,0.796875,0.020827532
0.015625,0.203125,0.8125,0.012984753
0.015625,0.203125,0.828125,0.00920558
0.015625,0.203125,0.84375,0.0036809444
0.015625,0.203125,0.859375,0.0028874874
0.015625,0.203125,0.875,0.0016093254
0.015625,0.203125,0.890625,0.0038414001
0.015625,0.203125,0.90625,0.020482063
0.015625,0.203125,0.921875,0.026405096
0.015625,0.203125,0.9375,0.0045540333
0.015625,0.203125,0.953125,0.0016646385
0.015625,0.203125,0.96875,0.003385067
0.015625,0.203125,0.984375,0.0110497475
0.015625,0.203125,1.0,0.01168251
0.015625,0.203125,1.015625,0.0047786236
0.015625,0.203125,1.03125,0.006205082
0.015625,0.203125,1.046875,0.041962147
0.015625,0.203125,1.0625,0.0029389858
0.015625,0.203125,1.078125,0.46256804
0.015625,0.203125,1.09375,0.05783868
0.015625,0.203125,1.109375,0.037849903
0.015625,0.203125,1.125,0.021415472
0.015625,0.203125,1.140625,0.010766983
0.015625,0.203125,1.15625,0.037840843
0.015625,0.203125,1.171875,0.0317688
0.015625,0.203125,1.1875,0.0034124851
0.015625,0.203125,1.203125,0.010039806
0.015625,0.203125,1.21875,0.047421694
0.015625,0.203125,1.234375,0.015821695
0.015625,0.203125,1.25,0.01327467
0.015625,0.203125,1.265625,0.025869608
0.015625,0.203125,1.28125,0.021508694
0.015625,0.203125,1.296875,0.01701188
0.015625,0.203125,1.3125,0.013646126
0.015625,0.203125,1.328125,0.024609089
0.015625,0.203125,1.34375,0.017731667
0.015625,0.203125,1.359375,0.015806198
0.015625,0.203125,1.375,0.027022123
0.015625,0.203125,1.390625,0.033367157
0.015625,0.203125,1.40625,0.03778386
0.015625,0.203125,1.421875,0.013586283
0.015625,0.203125,1.4375,0.15163088
0.015625,0.203125,1.453125,0.06575012
0.015625,0.203125,1.46875,0.22317863
0.015625,0.203125,1.484375,0.009370565
0.015625,0.203125,1.5,0.016553879
0.015625,0.203125,1.515625,0.04425192
0.015625,0.203125,1.53125,0.08410883
0.015625,0.203125,1.546875,0.019828558
0.015625,0.203125,1.5625,0.020023346
0.015625,0.203125,1.578125,0.014782667
0.015625,0.203125,1.59375,0.013569593
0.015625,0.203125,1.609375,0.024490118
0.015625,0.203125,1.625,0.013106108
0.015625,0.203125,1.640625,0.008205414
0.015625,0.203125,1.65625,0.008023024
0.015625,0.203125,1.671875,0.006439209
0.015625,0.203125,1.6875,0.009141684
0.015625,0.203125,1.703125,0.008805752
0.015625,0.203125,1.71875,0.0071816444
0.015625,0.203125,1.734375,0.00572443
0.015625,0.203125,1.75,0.006545782
0.015625,0.203125,1.765625,0.005303383
0.015625,0.203125,1.78125,0.008130789
0.015625,0.203125,1.796875,0.008512974
0.015625,0.203125,1.8125,0.004686594
0.015625,0.203125,1.828125,0.010173798
0.015625,0.203125,1.84375,0.012352228
0.015625,0.203125,1.859375,0.010697126
0.015625,0.203125,1.875,0.003087759
0.015625,0.203125,1.890625,0.003998041
0.015625,0.203125,1.90625,0.005105257
0.015625,0.203125,1.921875,0.0078089237
0.015625,0.203125,1.9375,0.037629604
0.015625,0.203125,1.953125,0.015553474
0.015625,0.203125,1.96875,0.014079571
0.015625,0.203125,1.984375,0.012797594
0.015625,0.21875,0.0,0.014962673
0.015625,0.21875,0.015625,0.0057296753
0.015625,0.21875,0.03125,0.010482073
0.015625,0.21875,0.046875,0.011506796
0.015625,0.21875,0.0625,0.010238886
0.015625,0.21875,0.078125,0.020298481
0.015625,0.21875,0.09375,0.019833326
0.015625,0.21875,0.109375,0.005781412
0.015625,0.21875,0.125,0.0052933693
0.015625,0.21875,0.140625,0.004449129
0.015625,0.21875,0.15625,0.0015146732
0.015625,0.21875,0.171875,0.0051836967
0.015625,0.21875,0.1875,0.01723218
0.015625,0.21875,0.203125,0.01251936
0.015625,0.21875,0.21875,0.005319357
0.015625,0.21875,0.234375,0.0042853355
0.015625,0.21875,0.25,0.016502142
0.015625,0.21875,0.265625,0.01632309
0.015625,0.21875,0.28125,0.012474537
0.015625,0.21875,0.296875,0.011797428
0.015625,0.21875,0.3125,0.009203672
0.015625,0.21875,0.328125,0.021937847
0.015625,0.21875,0.34375,0.0115766525
0.015625,0.21875,0.359375,0.002799511
0.015625,0.21875,0.375,0.006545067
0.015625,0.21875,0.390625,0.010159016
0.015625,0.21875,0.40625,0.012935877
0.015625,0.21875,0.421875,0.013409376
0.015625,0.21875,0.4375,0.010732412
0.015625,0.21875,0.453125,0.012467146
0.015625,0.21875,0.46875,0.008671761
0.015625,0.21875,0.484375,0.008096933
0.015625,0.21875,0.5,0.010943651
0.015625,0.21875,0.515625,0.006227255
0.015625,0.21875,0.53125,0.00805831
0.015625,0.21875,0.546875,0.019426823
0.015625,0.21875,0.5625,0.020374775
0.015625,0.21875,0.578125,0.036178112
0.015625,0.21875,0.59375,0.024996042
0.015625,0.21875,0.609375,0.026853323
0.015625,0.21875,0.625,0.015428305
0.015625,0.21875,0.640625,0.013571024
0.015625,0.21875,0.65625,0.013233423
0.015625,0.21875,0.671875,0.007978678
0.015625,0.21875,0.6875,0.007697344
0.015625,0.21875,0.703125,0.0072762966
0.015625,0.21875,0.71875,0.012513876
0.015625,0.21875,0.734375,0.014460802
0.015625,0.21875,0.75,0.015694857
0.015625,0.21875,0.765625,0.029701948
0.015625,0.21875,0.78125,0.019322395
0.015625,0.21875,0.796875,0.008652687
0.015625,0.21875,0.8125,0.012650967
0.015625,0.21875,0.828125,0.014271736
0.015625,0.21875,0.84375,0.008194685
0.015625,0.21875,0.859375,0.005690813
0.015625,0.21875,0.875,0.0032494068
0.015625,0.21875,0.890625,0.009791374
0.015625,0.21875,0.90625,0.030864239
0.015625,0.21875,0.921875,0.0065448284
0.015625,0.21875,0.9375,0.0048117638
0.015625,0.21875,0.953125,0.004546404
0.015625,0.21875,0.96875,0.0060048103
0.015625,0.21875,0.984375,0.00871253
0.015625,0.21875,1.0,0.007910252
0.015625,0.21875,1.015625,0.008298874
0.015625,0.21875,1.03125,0.0089251995
0.015625,0.21875,1.046875,0.036578655
0.015625,0.21875,1.0625,0.009007692
0.015625,0.21875,1.078125,0.46807647
0.015625,0.21875,1.09375,0.04727888
0.015625,0.21875,1.109375,0.02142334
0.015625,0.21875,1.125,0.010490179
0.015625,0.21875,1.140625,0.04472065
0.015625,0.21875,1.15625,0.026056528
0.015625,0.21875,1.171875,0.04421115
0.015625,0.21875,1.1875,0.014862537
0.015625,0.21875,1.203125,0.0045945644
0.015625,0.21875,1.21875,0.03477764
0.015625,0.21875,1.234375,0.009883404
0.015625,0.21875,1.25,0.0039069653
0.015625,0.21875,1.265625,0.012511492
0.015625,0.21875,1.28125,0.017915487
0.015625,0.21875,1.296875,0.012615681
0.015625,0.21875,1.3125,0.0058636665
0.015625,0.21875,1.328125,0.021135569
0.015625,0.21875,1.34375,0.015193939
0.015625,0.21875,1.359375,0.013628483
0.015625,0.21875,1.375,0.025342941
0.015625,0.21875,1.390625,0.04043913
0.015625,0.21875,1.40625,0.028383493
0.015625,0.21875,1.421875,0.010854006
0.015625,0.21875,1.4375,0.036757708
0.015625,0.21875,1.453125,0.14211416
0.015625,0.21875,1.46875,0.2582929
0.015625,0.21875,1.484375,0.10820079
0.015625,0.21875,1.5,0.0058481693
0.015625,0.21875,1.515625,0.05728984
0.015625,0.21875,1.53125,0.07782674
0.015625,0.21875,1.546875,0.016962767
0.015625,0.21875,1.5625,0.016283989
0.015625,0.21875,1.578125,0.013082743
0.015625,0.21875,1.59375,0.017799377
0.015625,0.21875,1.609375,0.018880129
0.015625,0.21875,1.625,0.009286642
0.015625,0.21875,1.640625,0.007393837
0.015625,0.21875,1.65625,0.0059645176
0.015625,0.21875,1.671875,0.012251139
0.015625,0.21875,1.6875,0.0101184845
0.015625,0.21875,1.703125,0.0069584846
0.015625,0.21875,1.71875,0.007501602
0.015625,0.21875,1.734375,0.006999731
0.015625,0.21875,1.75,0.00808692
0.015625,0.21875,1.765625,0.0062818527
